,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
65779,Edelweiss Nifty PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty PSU Bond Plus SDL Apr 2026 50:50 Index,0.36,0.36,47,28-aug-2024
65780,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund,NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index,0.47,0.47,47,28-aug-2024
65781,Edelweiss Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.25,0.25,47,28-aug-2024
65782,Edelweiss Silver ETF,Prices of Silver (based on LBMA silver daily spot fixing prices),,0.82,47,28-aug-2024
65783,Franklin India NSE Nifty 50 Index Fund,Nifty 50,0.11,0.11,27,28-aug-2024
65784,Groww Nifty EV & New Age Automotive ETF,Nifty EV and New Age Automotive Index,0.27,0.0,63,28-aug-2024
65785,Groww Nifty Non-Cyclical Consumer Index Fund,Nifty Non-Cyclical Consumer Index TRI,0.08,0.07,63,28-aug-2024
65786,Groww Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 Index TRI,0.23,0.18,63,28-aug-2024
65787,Groww Nifty Total Market Index Fund,Nifty Total Market Index TRI,0.26,0.25,63,28-aug-2024
65788,HDFC BSE 500 ETF,BSE 500 Index (TRI),,0.06,9,28-aug-2024
65789,HDFC BSE 500 Index Fund,BSE 500 Total Returns Index (TRI),0.21,0.21,9,28-aug-2024
65790,HDFC BSE SENSEX ETF,BSE SENSEX (TRI),,0.05,9,28-aug-2024
65791,HDFC Gold Exchange Traded Fund,Domestic Price of Gold,,0.23,9,28-aug-2024
65792,HDFC Index Fund - BSE SENSEX Plan,BSE SENSEX (TRI),0.04,0.04,9,28-aug-2024
65793,HDFC Index Fund-Nifty 50 Plan,Nifty 50 Index,0.03,0.03,9,28-aug-2024
65794,HDFC NIFTY 100 Equal Weight Index Fund,Nifty100 Equal Weight Index,0.13,0.13,9,28-aug-2024
65795,HDFC NIFTY 100 ETF,Nifty 100 Index,,0.03,9,28-aug-2024
65796,HDFC NIFTY 100 Index Fund,Nifty 100 Index,0.08,0.06,9,28-aug-2024
65797,HDFC NIFTY 1D RATE LIQUID ETF,Nifty 1D Rate index,,0.03,9,28-aug-2024
65798,HDFC NIFTY 50 ETF,Nifty 50 Index,,0.03,9,28-aug-2024
65799,HDFC NIFTY BANK ETF,Nifty Bank Index,,0.06,9,28-aug-2024
65800,HDFC Nifty G-Sec Apr 2029 Index Fund,Nifty G-Sec Apr 2029 Index,0.18,0.18,9,28-aug-2024
65801,HDFC Nifty G-Sec Dec 2026 Index Fund,Nifty G-sec Dec 2026 Index,0.34,0.34,9,28-aug-2024
65802,HDFC Nifty G-Sec July 2031 Index Fund,Nifty G-Sec July 2031 Index,0.93,0.93,9,28-aug-2024
65803,HDFC Nifty G-Sec Jun 2027 Index Fund,Nifty G-Sec Jun 2027 Index,0.19,0.19,9,28-aug-2024
65804,HDFC Nifty G-Sec Jun 2036 Index Fund,Nifty G-Sec Jun 2036 Index,0.81,0.81,9,28-aug-2024
65805,HDFC Nifty G-Sec Sep 2032 Index Fund,Nifty G-Sec Sep 2032 Index,0.74,0.74,9,28-aug-2024
65806,HDFC NIFTY GROWTH SECTORS 15 ETF,Nifty Growth Sectors 15 Index,,0.06,9,28-aug-2024
65807,HDFC NIFTY IT ETF,Nifty IT Index,,0.05,9,28-aug-2024
65808,HDFC NIFTY Midcap 150 ETF,Nifty Midcap 150 Index,,0.05,9,28-aug-2024
65809,HDFC NIFTY Midcap 150 Index Fund,Nifty Midcap 150 Index,0.1,0.09,9,28-aug-2024
65810,HDFC NIFTY NEXT 50 ETF,Nifty Next 50 Index,,0.05,9,28-aug-2024
65811,HDFC NIFTY Next 50 index Fund,Nifty Next 50 Index,0.13,0.12,9,28-aug-2024
65812,HDFC NIFTY Private Bank ETF,Nifty Private Bank Index,,0.04,9,28-aug-2024
65813,HDFC NIFTY PSU BANK ETF,NIFTY PSU BANK Index,,0.15,9,28-aug-2024
65814,HDFC NIFTY Realty Index Fund,NIFTY Realty Index,0.29,0.28,9,28-aug-2024
65815,HDFC Nifty SDL Oct 2026 Index Fund,Nifty SDL Oct 2026 Index,0.66,0.66,9,28-aug-2024
65816,HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund,NIFTY SDL Plus G-Sec Jun 2027 40:60 Index,0.34,0.34,9,28-aug-2024
65817,HDFC NIFTY Smallcap 250 ETF,Nifty Smallcap 250 Index,,0.07,9,28-aug-2024
65818,HDFC NIFTY Smallcap 250 Index Fund,Nifty Smallcap 250 Index,0.12,0.11,9,28-aug-2024
65819,HDFC NIFTY100 Low Volatility 30 ETF,Nifty 100 Low Volatility 30 Index,,0.04,9,28-aug-2024
65820,HDFC NIFTY100 Low Volatility 30 Index Fund,Nifty 100 Low Volatility 30 Index,0.06,0.06,9,28-aug-2024
65821,HDFC NIFTY100 QUALITY 30 ETF,NIFTY 100 Quality 30 Index,,0.08,9,28-aug-2024
65822,HDFC NIFTY200 MOMENTUM 30 ETF,Nifty 200 Momentum 30 Index,,0.21,9,28-aug-2024
65823,HDFC NIFTY200 Momentum 30 Index Fund,NIFTY200 Momentum 30 Index,0.15,0.15,9,28-aug-2024
65824,HDFC NIFTY50 Equal Weight Index Fund,Nifty 50 Equal Weight Index,0.06,0.04,9,28-aug-2024
65825,HDFC NIFTY50 VALUE 20 ETF,Nifty 50 Value 20 Index,,0.08,9,28-aug-2024
65826,HDFC NIFTY500 Multicap 50:25:25 Index Fund,NIFTY500 MultiCap 50:25:25 Index (TRI),0.17,0.19,9,28-aug-2024
65827,HDFC Silver ETF,Domestic Price of Physical Silver,,0.67,9,28-aug-2024
65828,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,0.38,0.38,37,28-aug-2024
65829,HSBC CRISIL IBX Gilt June 2027 Index Fund,CRISIL-IBX Gilt Index - June 2027,0.07,0.07,37,28-aug-2024
65830,HSBC NIFTY 50 Index Fund,Nifty 50 TRI,0.06,0.06,37,28-aug-2024
65831,HSBC NIFTY NEXT 50 Index Fund,Nifty Next 50 TRI,0.1,0.09,37,28-aug-2024
65832,ICICI Prudential BSE 500 ETF,BSE 500 TRI,,0.03,20,28-aug-2024
65833,ICICI Prudential BSE Liquid Rate ETF,BSE Liquid Rate Index,,0.39,20,28-aug-2024
65834,ICICI Prudential BSE Midcap Select ETF,BSE Midcap Select TRI,,0.09,20,28-aug-2024
65835,ICICI Prudential BSE Sensex ETF,BSE SENSEX TRI,,0.03,20,28-aug-2024
65836,ICICI Prudential BSE Sensex Index Fund,BSE SENSEX TRI,0.11,0.06,20,28-aug-2024
65837,ICICI Prudential Gold ETF,LBMA AM fixing Prices (Gold),,0.22,20,28-aug-2024
65838,ICICI Prudential NASDAQ 100 Index Fund,Nasdaq 100 TRI,0.12,0.11,20,28-aug-2024
65839,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,Nifty 10 yr Benchmark G-Sec Index,,0.08,20,28-aug-2024
65840,ICICI Prudential Nifty 100 ETF,Nifty 100 TRI,,0.03,20,28-aug-2024
65841,ICICI Prudential Nifty 100 Low Volatility 30 ETF,Nifty 100 Low Volatility 30 TRI,,0.04,20,28-aug-2024
65842,ICICI Prudential Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 TRI,,0.15,20,28-aug-2024
65843,ICICI Prudential Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 TRI,0.42,0.42,20,28-aug-2024
65844,ICICI Prudential Nifty 200 Quality 30 ETF,Nifty 200 Quality 30 TRI,,0.06,20,28-aug-2024
65845,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,Nifty 5 yr Benchmark G-sec Index,,0.11,20,28-aug-2024
65846,ICICI Prudential Nifty 50 ETF,Nifty 50 TRI,,0.03,20,28-aug-2024
65847,ICICI Prudential Nifty 50 Index Fund,Nifty 50 TRI,0.07,0.04,20,28-aug-2024
65848,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Nifty Alpha Low -Volatility 30 TRI,,0.09,20,28-aug-2024
65849,ICICI Prudential Nifty Auto ETF,Nifty Auto TRI,,0.03,20,28-aug-2024
65850,ICICI Prudential Nifty Auto Index Fund,Nifty Auto TRI,0.25,0.25,20,28-aug-2024
65851,ICICI Prudential Nifty Bank ETF,Nifty Bank TRI,,0.06,20,28-aug-2024
65852,ICICI Prudential Nifty Bank Index Fund,Nifty Bank TRI,0.23,0.12,20,28-aug-2024
65853,ICICI Prudential Nifty Commodities ETF,Nifty Commodities TRI,,0.03,20,28-aug-2024
65854,ICICI Prudential Nifty Financial Services Ex-Bank ETF,Nifty Financial Services Ex-Bank TRI,,0.03,20,28-aug-2024
65855,ICICI Prudential Nifty FMCG ETF,Nifty FMCG TRI,,0.04,20,28-aug-2024
65856,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund,Nifty G-Sec Dec 2030 Index,0.84,0.84,20,28-aug-2024
65857,ICICI Prudential Nifty Healthcare ETF,NIFTY Healthcare TRI,,0.01,20,28-aug-2024
65858,ICICI Prudential Nifty India Consumption ETF,Nifty India Consumption TRI,,0.03,20,28-aug-2024
65859,ICICI Prudential Nifty Infrastructure ETF,Nifty Infrastructure TRI,,0.03,20,28-aug-2024
65860,ICICI Prudential Nifty IT ETF,Nifty IT TRI,,0.04,20,28-aug-2024
65861,ICICI Prudential Nifty IT Index Fund,Nifty IT TRI,0.1,0.07,20,28-aug-2024
65862,ICICI Prudential Nifty LargeMidcap 250 Index Fund,Nifty LargeMidcap 250 TRI,0.13,0.13,20,28-aug-2024
65863,ICICI Prudential Nifty Metal ETF,Nifty Metal TRI,,1.03,20,28-aug-2024
65864,ICICI Prudential Nifty Midcap 150 ETF,Nifty Midcap 150 TRI,,0.04,20,28-aug-2024
65865,ICICI Prudential Nifty Midcap 150 Index Fund,Nifty Midcap 150 TRI,0.13,0.08,20,28-aug-2024
65866,ICICI Prudential Nifty Next 50 ETF,Nifty Next 50 TRI,,0.05,20,28-aug-2024
65867,ICICI Prudential Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.11,0.09,20,28-aug-2024
65868,ICICI Prudential Nifty Oil & Gas ETF,Nifty Oil & Gas TRI,,0.33,20,28-aug-2024
65869,ICICI Prudential Nifty Pharma Index Fund,Nifty Pharma TRI,0.16,0.15,20,28-aug-2024
65870,ICICI Prudential Nifty Private Bank ETF,Nifty Private Bank TRI,,0.04,20,28-aug-2024
65871,ICICI Prudential Nifty PSU Bank ETF,Nifty PSU Bank TRI,,0.21,20,28-aug-2024
65872,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,Nifty PSU Bond Plus SDL SEP 2027 40:60 Index,0.63,0.63,20,28-aug-2024
65873,ICICI Prudential Nifty SDL Dec 2028 Index Fund,Nifty SDL Dec 2028 Index,1.2,1.2,20,28-aug-2024
65874,ICICI Prudential Nifty SDL Sep 2026 Index Fund,Nifty SDL Sep 2026 Index,0.66,0.66,20,28-aug-2024
65875,ICICI Prudential Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,0.86,0.86,20,28-aug-2024
65876,ICICI Prudential Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.12,0.07,20,28-aug-2024
65877,ICICI Prudential Nifty50 Equal Weight Index Fund,Nifty50 Equal Weight TRI,0.15,0.13,20,28-aug-2024
65878,ICICI Prudential Nifty50 Value 20 ETF,Nifty50 Value 20 TRI,,0.08,20,28-aug-2024
65879,ICICI Prudential Nifty50 Value 20 Index Fund,Nifty50 Value 20 TRI,0.08,0.08,20,28-aug-2024
65880,ICICI Prudential Silver ETF,LBMA AM fixing Prices (Silver),,0.56,20,28-aug-2024
65881,Invesco India Gold Exchange Traded Fund,Price of Gold,0.18,,42,28-aug-2024
65882,Invesco India Nifty 50 Exchange Traded Fund,Nifty 50 TRI,0.03,,42,28-aug-2024
65883,Invesco India Nifty G-sec Jul 2027 Index Fund,Nifty G-Sec Jul 2027 Index,0.12,0.12,42,28-aug-2024
65884,Invesco India Nifty G-sec Sep 2032 Index Fund,Nifty G-Sec Sep 2032 Index,0.32,0.32,42,28-aug-2024
65885,Kotak BSE Housing Index Fund,BSE Housing TRI,0.49,0.49,17,28-aug-2024
65886,Kotak BSE PSU Index Fund,BSE PSU TRI,0.36,0.37,17,28-aug-2024
65887,Kotak BSE Sensex ETF,BSE Sensex TRI,0.05,,17,28-aug-2024
65888,Kotak Gold ETF,Prices of Gold,0.39,,17,28-aug-2024
65889,Kotak Nifty 100 Low Volatility 30 ETF,Nifty 100 Low Volatility 30 TRI,0.08,,17,28-aug-2024
65890,Kotak Nifty 100 Low Volatility 30 Index Fund,Nifty 100 Low Volatility 30 TRI,0.29,0.29,17,28-aug-2024
65891,Kotak Nifty 1D Rate Liquid ETF,Nifty 1D Rate Index,0.03,,17,28-aug-2024
65892,Kotak Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Index TRI,0.84,0.84,17,28-aug-2024
65893,Kotak Nifty 50 ETF,Nifty 50 TRI,0.03,,17,28-aug-2024
65894,Kotak Nifty 50 Index Fund,Nifty 50 TRI,0.1,0.1,17,28-aug-2024
65895,Kotak Nifty 50 Value 20 ETF,Nifty 50 Value 20 TRI,0.05,,17,28-aug-2024
65896,Kotak Nifty AAA Bond Jun 2025 HTM Index Fund,Nifty AAA Bond Jun 2025 HTM Index,0.24,0.24,17,28-aug-2024
65897,Kotak Nifty Alpha 50 ETF,Nifty Alpha 50 TRI,0.57,,17,28-aug-2024
65898,Kotak Nifty Bank ETF,Nifty Bank TRI,0.06,,17,28-aug-2024
65899,Kotak Nifty Financial Services Ex-Bank Index Fund,Nifty Financial Services Ex-Banks TRI,0.63,0.63,17,28-aug-2024
65900,Kotak Nifty G-Sec July 2033 Index Fund,Nifty G-Sec July 2033 Index,0.27,0.27,17,28-aug-2024
65901,Kotak NIFTY India Consumption ETF,Nifty India Consumption TRI,0.09,,17,28-aug-2024
65902,Kotak Nifty IT ETF,Nifty IT TRI,0.06,,17,28-aug-2024
65903,Kotak Nifty Midcap 50 ETF,Nifty Midcap 50 TRI,0.09,,17,28-aug-2024
65904,Kotak NIFTY Midcap 50 Index Fund,Nifty Midcap 50 TRI,0.28,0.33,17,28-aug-2024
65905,Kotak Nifty MNC ETF,Nifty MNC TRI,0.04,,17,28-aug-2024
65906,Kotak Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.13,0.12,17,28-aug-2024
65907,Kotak Nifty PSU Bank ETF,Nifty PSU Bank TRI,0.13,,17,28-aug-2024
65908,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2027 Top 12 Equal Weight Index,0.72,0.72,17,28-aug-2024
65909,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2032 Top 12 Equal Weight Index,1.41,1.41,17,28-aug-2024
65910,Kotak Nifty SDL Jul 2026 Index Fund,Nifty SDL Jul 2026 Index,0.64,0.64,17,28-aug-2024
65911,Kotak Nifty SDL Jul 2033 Index Fund,Nifty SDL Jul 2033 Index,1.56,1.56,17,28-aug-2024
65912,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60 - 40 Index Fund,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60 - 40 Index Fund,3.47,3.47,17,28-aug-2024
65913,Kotak Nifty Smallcap 50 Index Fund,Nifty Smallcap 50 TRI,0.44,0.43,17,28-aug-2024
65914,Kotak Silver ETF,LBMA  Price of Silver,0.64,,17,28-aug-2024
65915,LIC MF BSE Sensex ETF,BSE Sensex TRI,0.11,,18,28-aug-2024
65916,LIC MF BSE Sensex Index Fund,BSE Sensex TRI,0.15,,18,28-aug-2024
65917,LIC MF Gold Exchange Traded Fund,Domestic Price Of Gold,0.1,,18,28-aug-2024
65918,LIC MF Nifty 100 ETF,Nifty 100 TRI,0.1,,18,28-aug-2024
65919,LIC MF Nifty 50 ETF,Nifty 50 TRI,0.1,,18,28-aug-2024
65920,LIC MF Nifty 50 Index Fund,Nifty 50 TRI,0.13,,18,28-aug-2024
65921,LIC MF Nifty 8-13 yr G-Sec ETF,Nifty 8-13 yr G-Sec Index,0.12,,18,28-aug-2024
65922,LIC MF Nifty Midcap 100 ETF,Nifty Midcap 100 TRI,0.23,,18,28-aug-2024
65923,LIC MF Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.16,,18,28-aug-2024
65924,Mirae Asset BSE Sensex ETF,BSE Sensex -  TRI,0.04,,45,28-aug-2024
65925,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund,CRISIL IBX Gilt Index - April 2033,0.08,0.08,45,28-aug-2024
65926,Mirae Asset Gold ETF,Domestic Price of Physical Gold,0.36,,45,28-aug-2024
65927,Mirae Asset Hang Seng TECH ETF,Hang Seng Tech Index - TRI(INR),0.12,,45,28-aug-2024
65928,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Nifty 100 ESG Sector Leaders Index - TRI,0.1,,45,28-aug-2024
65929,Mirae Asset Nifty 100 Low Volatility 30 ETF,Nifty100 Low Volatility 30 Index - TRI,0.04,,45,28-aug-2024
65930,Mirae Asset Nifty 1D Rate Liquid ETF,Nifty 1D Rate Liquid Index,0.04,,45,28-aug-2024
65931,Mirae Asset Nifty 200 Alpha 30 ETF,Nifty 200 Alpha 30 - TRI,0.15,,45,28-aug-2024
65932,Mirae Asset Nifty 50 ETF,Nifty 50 Index - TRI,0.03,,45,28-aug-2024
65933,Mirae Asset Nifty 8-13 yr G-Sec ETF,Nifty 8-13 yr G-Sec,0.12,,45,28-aug-2024
65934,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty AAA PSU Bond + SDL Apr 26 50:50 Index,0.36,0.36,45,28-aug-2024
65935,Mirae Asset Nifty Bank ETF,Nifty Bank Index - TRI,0.05,,45,28-aug-2024
65936,Mirae Asset Nifty EV and New Age Automotive ETF,Nifty EV and New Age Automotive - TRI,0.06,,45,28-aug-2024
65937,Mirae Asset Nifty Financial Services ETF,Nifty Financial Service Index - TRI,0.06,,45,28-aug-2024
65938,Mirae Asset Nifty India Manufacturing ETF,Nifty India Manufacturing Index - TRI,0.04,,45,28-aug-2024
65939,Mirae Asset Nifty IT ETF,Nifty IT Index- TRI,0.08,,45,28-aug-2024
65940,Mirae Asset Nifty Midcap 150 ETF,Nifty Midcap 150 Index - TRI,0.05,,45,28-aug-2024
65941,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF,Nifty Midsmallcap400 Momentum Quality 100 - TRI,0.21,,45,28-aug-2024
65942,Mirae Asset Nifty Next 50 ETF,Nifty Next 50 Index - TRI,0.06,,45,28-aug-2024
65943,Mirae Asset Nifty SDL Jun 2027 Index Fund,Nifty SDL Jun 2027 Index,0.84,0.84,45,28-aug-2024
65944,Mirae Asset Nifty SDL June 2028 Index Fund,Nifty SDL June 2028 Index,1.14,1.14,45,28-aug-2024
65945,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,Nifty Smallcap250 Momentum Quality 100 - TRI,0.25,,45,28-aug-2024
65946,Mirae Asset NYSE FANG+ ETF,NYSE FANG+ TRI (INR),0.05,,45,28-aug-2024
65947,Mirae Asset S&P 500 Top 50 ETF,S&P 500 Top 50 TRI (INR),0.05,,45,28-aug-2024
65948,Mirae Asset Silver ETF,Domestic Price of Physical Silver,0.79,,45,28-aug-2024
65949,Motilal Oswal BSE Enhanced Value ETF,BSE Enhanced Value Total Return Index,0.13,,55,28-aug-2024
65950,Motilal Oswal BSE Enhanced Value Index Fund,BSE Enhanced Value Total Return Index,0.33,0.33,55,28-aug-2024
65951,Motilal Oswal BSE Financials ex Bank 30 Index Fund,BSE Financials ex Bank 30 Total Return Index,0.45,0.45,55,28-aug-2024
65952,Motilal Oswal BSE Healthcare ETF,BSE Healthcare Total Return Index,0.05,,55,28-aug-2024
65953,Motilal Oswal BSE Low Volatility ETF,BSE Low Volatility Total Return Index,0.14,,55,28-aug-2024
65954,Motilal Oswal BSE Low Volatility Index Fund,BSE Low Volatility Total Return Index,0.39,0.39,55,28-aug-2024
65955,Motilal Oswal BSE Quality ETF,BSE Quality Total Return Index,0.17,,55,28-aug-2024
65956,Motilal Oswal BSE Quality Index Fund,BSE Quality Total Return Index,0.2,0.22,55,28-aug-2024
65957,Motilal Oswal NASDAQ 100 ETF,Nasdaq 100 Total Return Index,0.06,,55,28-aug-2024
65958,Motilal Oswal Nasdaq Q50 ETF,NASDAQ Q-50 Total Return Index,0.28,,55,28-aug-2024
65959,Motilal Oswal Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.09,,55,28-aug-2024
65960,Motilal Oswal Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.16,0.15,55,28-aug-2024
65961,Motilal Oswal Nifty 5 year Benchmark G-Sec ETF,Nifty 5yr Benchmark G-Sec Index,0.11,,55,28-aug-2024
65962,Motilal Oswal Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,55,28-aug-2024
65963,Motilal Oswal Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.05,0.04,55,28-aug-2024
65964,Motilal Oswal Nifty 500 ETF,NIFTY 500 Total Return Index,0.03,,55,28-aug-2024
65965,Motilal Oswal Nifty 500 Index Fund,NIFTY 500 Total Return Index,0.14,0.14,55,28-aug-2024
65966,Motilal Oswal Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.09,0.08,55,28-aug-2024
65967,Motilal Oswal Nifty India Defence ETF,Nifty India Defence Index TRI,,,55,28-aug-2024
65968,Motilal Oswal Nifty India Defence Index Fund,Nifty India Defence Total Return Index,0.18,0.17,55,28-aug-2024
65969,Motilal Oswal Nifty Microcap 250 Index Fund,Nifty Microcap 250 Total Return Index,0.25,0.25,55,28-aug-2024
65970,Motilal Oswal Nifty Midcap 100 ETF,NIFTY Midcap 100 Total Return Index,0.32,,55,28-aug-2024
65971,Motilal Oswal Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.06,0.06,55,28-aug-2024
65972,Motilal Oswal Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.09,0.09,55,28-aug-2024
65973,MOTILAL OSWAL NIFTY REALTY ETF,Nifty Realty Total Return Index,0.05,,55,28-aug-2024
65974,MOTILAL OSWAL NIFTY SMALLCAP 250 ETF,NIFTY Smallcap 250 Total Return Index,0.23,,55,28-aug-2024
65975,Motilal Oswal Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.08,0.07,55,28-aug-2024
65976,Motilal Oswal S&P 500 Index Fund,S&P 500 Total Return Index,0.1,0.1,55,28-aug-2024
65977,Navi BSE Sensex Index Fund,BSE SENSEX TRI,0.1,0.1,54,28-aug-2024
65978,Navi ELSS Tax Saver Nifty 50 Index Fund,Nifty 50 Index TRI,0.24,0.05,54,28-aug-2024
65979,Navi Nifty 50 ETF,Nifty 50 Index TRI,,0.15,54,28-aug-2024
65980,Navi Nifty 50 Index Fund,Nifty 50 Index TRI,0.04,0.04,54,28-aug-2024
65981,Navi Nifty Bank Index Fund,Nifty Bank Index TRI,0.06,0.05,54,28-aug-2024
65982,Navi Nifty India Manufacturing Index Fund,Nify India Manufacturing TRI,0.2,0.2,54,28-aug-2024
65983,Navi Nifty IT Index Fund,Nifty IT TRI,0.12,0.11,54,28-aug-2024
65984,Navi Nifty Midcap 150 Index Fund,Nify Midcap 150 Index TRI,0.25,0.25,54,28-aug-2024
65985,Navi Nifty Next 50 Index Fund,Nifty Next 50 Index TRI,0.26,0.26,54,28-aug-2024
65986,Nippon India ETF BSE Sensex,BSE Sensex TRI,0.05,,21,28-aug-2024
65987,Nippon India ETF BSE Sensex Next 50,BSE Sensex Next 50 TRI,0.08,,21,28-aug-2024
65988,Nippon India ETF Gold BeES,Domestic Price of Gold,0.15,,21,28-aug-2024
65989,Nippon India ETF Hang Seng BeES,Hang Seng TRI,0.21,,21,28-aug-2024
65990,Nippon India ETF Nifty 100,Nifty 100 TRI,0.05,,21,28-aug-2024
65991,Nippon India ETF Nifty 1D Rate Liquid BeES,Nifty 1D Rate Index,0.03,,21,28-aug-2024
65992,Nippon India ETF Nifty 5 yr Benchmark G-Sec,Nifty 5 yr Benchmark G-Sec Index,0.04,,21,28-aug-2024
65993,Nippon India ETF Nifty 50 BeES,Nifty 50 TRI,0.03,,21,28-aug-2024
65994,Nippon India ETF Nifty 50 Shariah BeES,Nifty50 Shariah TRI,0.12,,21,28-aug-2024
65995,Nippon India ETF Nifty 50 Value 20,Nifty50 Value20 TRI,0.09,,21,28-aug-2024
65996,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,NIFTY 8-13 yr G-Sec Index,0.09,,21,28-aug-2024
65997,Nippon India ETF Nifty Bank BeES,Nifty Bank TRI,0.07,,21,28-aug-2024
65998,Nippon India ETF Nifty CPSE Bond Plus SDL Sep2024 50:50,Nifty CPSE Bond Plus SDL Sep 2024 50:50 Index,0.19,,21,28-aug-2024
65999,Nippon India ETF Nifty Dividend Opportunities 50,Nifty Dividend Opportunities 50 TRI,0.1,,21,28-aug-2024
66000,Nippon India ETF Nifty India Consumption,Nifty India Consumption TRI,0.05,,21,28-aug-2024
66001,Nippon India ETF Nifty Infrastructure BeES,Nifty Infrastructure TRI,0.09,,21,28-aug-2024
66002,Nippon India ETF Nifty IT,Nifty IT TRI,0.05,,21,28-aug-2024
66003,Nippon India ETF Nifty Midcap 150,Nifty Midcap 150 TRI,0.04,,21,28-aug-2024
66004,Nippon India ETF Nifty Next 50 Junior BeES,Nifty Next 50 TRI,0.06,,21,28-aug-2024
66005,Nippon India ETF Nifty PSU Bank BeES,Nifty PSU Bank TRI,0.12,,21,28-aug-2024
66006,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Nifty SDL Apr 2026 Top 20 Equal Weight Index,0.49,,21,28-aug-2024
66007,Nippon India Index Fund - BSE Sensex Plan,BSE Sensex TRI,0.07,0.06,21,28-aug-2024
66008,Nippon India Index Fund - Nifty 50 Plan,Nifty 50 TRI,0.06,0.05,21,28-aug-2024
66009,Nippon India Nifty 50 Value 20 Index Fund,Nifty 50 Value 20 TRI,0.09,0.09,21,28-aug-2024
66010,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,Nifty AAA CPSE Bond Plus SDL Apr 2027 60:40 Index,0.37,0.37,21,28-aug-2024
66011,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund,Nifty AAA PSU Bond Plus SDL Sep 2026 50:50 Index,0.39,0.39,21,28-aug-2024
66012,Nippon India Nifty Alpha Low Volatility30IndexFund,Nifty Alpha Low Volatility 30 TRI,0.28,0.28,21,28-aug-2024
66013,Nippon India Nifty Auto ETF,Nifty Auto TRI,0.05,,21,28-aug-2024
66014,Nippon India Nifty Bank Index Fund,Nifty Bank TRI,0.2,0.21,21,28-aug-2024
66015,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund,Nifty G-Sec Jun 2036 Index,0.74,0.74,21,28-aug-2024
66016,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund,Nifty G-Sec Oct 2028 Index,0.43,0.43,21,28-aug-2024
66017,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund,Nifty G-Sec Sep 2027 Index,0.08,0.08,21,28-aug-2024
66018,Nippon India Nifty IT Index Fund,Nifty IT TRI,0.14,0.13,21,28-aug-2024
66019,Nippon India Nifty Midcap 150 Index Fund,Nifty Midcap 150 TRI,0.08,0.08,21,28-aug-2024
