,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
53717,HDFC NIFTY 100 ETF,Nifty 100 Index,,0.12,9,23-aug-2023
53718,HDFC NIFTY 100 Index Fund,Nifty 100 Index,0.11,0.1,9,23-aug-2023
53719,HDFC NIFTY 50 ETF,Nifty 50 Index,,0.05,9,23-aug-2023
53720,HDFC NIFTY BANK ETF,Nifty Bank Index,,0.04,9,23-aug-2023
53721,HDFC Nifty G-Sec Apr 2029 Index Fund,Nifty G-Sec Apr 2029 Index,0.25,0.25,9,23-aug-2023
53722,HDFC Nifty G-Sec Dec 2026 Index Fund,Nifty G-sec Dec 2026 Index,0.25,0.25,9,23-aug-2023
53723,HDFC Nifty G-Sec July 2031 Index Fund,Nifty G-Sec July 2031 Index,0.97,0.97,9,23-aug-2023
53724,HDFC Nifty G-Sec Jun 2027 Index Fund,Nifty G-Sec Jun 2027 Index,0.16,0.16,9,23-aug-2023
53725,HDFC Nifty G-Sec Jun 2036 Index Fund,Nifty G-Sec Jun 2036 Index,0.67,0.67,9,23-aug-2023
53726,HDFC Nifty G-Sec Sep 2032 Index Fund,Nifty G-Sec Sep 2032 Index,0.46,0.45,9,23-aug-2023
53727,HDFC NIFTY GROWTH SECTORS 15 ETF,Nifty Growth Sectors 15 Index,,0.14,9,23-aug-2023
53728,HDFC NIFTY IT ETF,Nifty IT Index,,0.06,9,23-aug-2023
53729,HDFC NIFTY Midcap 150 ETF,Nifty Midcap 150 Index,,0.08,9,23-aug-2023
53730,HDFC NIFTY Midcap 150 Index Fund,Nifty Midcap 150 Index,0.17,0.17,9,23-aug-2023
53731,HDFC NIFTY NEXT 50 ETF,Nifty Next 50 Index,,0.08,9,23-aug-2023
53732,HDFC NIFTY Next 50 index Fund,Nifty Next 50 Index,0.1,0.09,9,23-aug-2023
53733,HDFC NIFTY Private Bank ETF,Nifty Private Bank Index,,0.04,9,23-aug-2023
53734,HDFC Nifty SDL Oct 2026 Index Fund,Nifty SDL Oct 2026 Index,1.07,1.08,9,23-aug-2023
53735,HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund,NIFTY SDL Plus G-Sec Jun 2027 40:60 Index,0.49,0.49,9,23-aug-2023
53736,HDFC NIFTY Smallcap 250 ETF,Nifty Smallcap 250 Index,,0.14,9,23-aug-2023
53737,HDFC NIFTY Smallcap 250 Index Fund,Nifty Smallcap 250 Index,0.15,0.15,9,23-aug-2023
53738,HDFC NIFTY100 Low Volatility 30 ETF,Nifty 100 Low Volatility 30 Index,,0.09,9,23-aug-2023
53739,HDFC NIFTY100 QUALITY 30 ETF,NIFTY 100 Quality 30 Index,,0.11,9,23-aug-2023
53740,HDFC NIFTY200 MOMENTUM 30 ETF,Nifty 200 Momentum 30 Index,,0.16,9,23-aug-2023
53741,HDFC NIFTY50 Equal Weight Index Fund,Nifty 50 Equal Weight Index,0.1,0.05,9,23-aug-2023
53742,HDFC NIFTY50 VALUE 20 ETF,Nifty 50 Value 20 Index,,0.08,9,23-aug-2023
53743,HDFC S&P BSE 500 ETF,S&P BSE 500 Index,,0.07,9,23-aug-2023
53744,HDFC S&P BSE 500 Index Fund,S&P BSE 500 Index,0.13,0.12,9,23-aug-2023
53745,HDFC S&P BSE SENSEX ETF,S&P BSE Sensex Index,,0.04,9,23-aug-2023
53746,HDFC Silver ETF,Domestic Price of Physical Silver,,0.78,9,23-aug-2023
53747,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,0.55,0.55,37,23-aug-2023
53748,HSBC CRISIL IBX Gilt June 2027 Index Fund,CRISIL-IBX Gilt Index - June 2027,0.18,0.18,37,23-aug-2023
53749,HSBC NIFTY 50 Index Fund,Nifty Next 50 TRI,0.19,0.19,37,23-aug-2023
53750,HSBC NIFTY NEXT 50 Index Fund,Nifty Next 50 TRI,0.11,0.1,37,23-aug-2023
53751,ICICI Prudential Gold ETF,LBMA AM fixing Prices (Gold),,0.24,20,23-aug-2023
53752,ICICI Prudential NASDAQ 100 Index Fund,Nasdaq 100 Index Fund,0.58,0.61,20,23-aug-2023
53753,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,Nifty 10 yr Benchmark G-Sec Index,,0.57,20,23-aug-2023
53754,ICICI Prudential Nifty 100 ETF,Nifty 100 TRI,,0.04,20,23-aug-2023
53755,ICICI Prudential Nifty 100 Low Volatility 30 ETF,Nifty 100 Low Volatility 30 TRI,,0.04,20,23-aug-2023
53756,ICICI Prudential Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 TRI,,0.8,20,23-aug-2023
53757,ICICI Prudential Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 TRI,0.28,0.28,20,23-aug-2023
53758,ICICI Prudential Nifty 200 Quality 30 ETF,Nifty 200 Quality 30 TRI,,0.02,20,23-aug-2023
53759,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,Nifty 5 yr Benchmark G-sec Index,,0.12,20,23-aug-2023
53760,ICICI Prudential Nifty 50 ETF,Nifty 50 TRI,,0.04,20,23-aug-2023
53761,ICICI Prudential Nifty 50 Index Fund,Nifty 50 TRI,0.05,0.05,20,23-aug-2023
53762,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Nifty Alpha Low -Volatility 30 TRI,,0.09,20,23-aug-2023
53763,ICICI Prudential Nifty Auto ETF,Nifty Auto TRI,,0.03,20,23-aug-2023
53764,ICICI Prudential Nifty Auto Index Fund,Nifty Auto TRI,0.25,0.24,20,23-aug-2023
53765,ICICI Prudential Nifty Bank ETF,Nifty Bank TRI,,0.03,20,23-aug-2023
53766,ICICI Prudential Nifty Bank Index Fund,Nifty Bank TRI,0.16,0.16,20,23-aug-2023
53767,ICICI Prudential Nifty Commodities ETF,Nifty Commodities TRI,,0.08,20,23-aug-2023
53768,ICICI Prudential Nifty Financial Services Ex-Bank ETF,Nifty Financial Services Ex-Bank TRI,,0.1,20,23-aug-2023
53769,ICICI Prudential Nifty FMCG ETF,Nifty FMCG TRI,,0.04,20,23-aug-2023
53770,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund,Nifty G-Sec Dec 2030 Index,1.27,1.27,20,23-aug-2023
53771,ICICI Prudential Nifty Healthcare ETF,NIFTY Healthcare TRI,,0.03,20,23-aug-2023
53772,ICICI Prudential Nifty India Consumption ETF,Nifty India Consumption TRI,,0.02,20,23-aug-2023
53773,ICICI Prudential Nifty Infrastructure ETF,Nifty Infrastructure TRI,,11.36,20,23-aug-2023
53774,ICICI Prudential Nifty IT ETF,Nifty IT TRI,,0.05,20,23-aug-2023
53775,ICICI Prudential Nifty IT Index Fund,Nifty IT TRI,0.39,0.39,20,23-aug-2023
53776,ICICI Prudential Nifty Midcap 150 ETF,Nifty Midcap 150 TRI,,0.05,20,23-aug-2023
53777,ICICI Prudential Nifty Midcap 150 Index Fund,Nifty Midcap 150 TRI,0.07,0.06,20,23-aug-2023
53778,ICICI Prudential Nifty Next 50 ETF,Nifty Next 50 TRI,,0.07,20,23-aug-2023
53779,ICICI Prudential Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.08,0.07,20,23-aug-2023
53780,ICICI Prudential Nifty Pharma Index Fund,Nifty Pharma TRI,0.34,0.34,20,23-aug-2023
53781,ICICI Prudential Nifty Private Bank ETF,Nifty Private Bank TRI,,0.03,20,23-aug-2023
53782,ICICI Prudential Nifty PSU Bank ETF,Nifty PSU Bank TRI,,0.12,20,23-aug-2023
53783,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,Nifty PSU Bond Plus SDL SEP 2027 40:60 Index,1.02,1.02,20,23-aug-2023
53784,ICICI Prudential Nifty SDL Dec 2028 Index Fund,Nifty SDL Dec 2028 Index,1.76,1.76,20,23-aug-2023
53785,ICICI Prudential Nifty SDL Sep 2026 Index Fund,Nifty SDL Sep 2026 Index,1.03,1.04,20,23-aug-2023
53786,ICICI Prudential Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,1.46,1.46,20,23-aug-2023
53787,ICICI Prudential Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.11,0.11,20,23-aug-2023
53788,ICICI Prudential Nifty50 Equal Weight Index Fund,Nifty50 Equal Weight TRI,0.23,0.23,20,23-aug-2023
53789,ICICI Prudential Nifty50 Value 20 ETF,Nifty50 Value 20 TRI,,0.06,20,23-aug-2023
53790,ICICI Prudential S&P BSE 500 ETF,S&P BSE 500 TRI,,0.03,20,23-aug-2023
53791,ICICI Prudential S&P BSE Liquid Rate ETF,S&P BSE Liquid Rate Index,,0.36,20,23-aug-2023
53792,ICICI Prudential S&P BSE Midcap Select ETF,S&P BSE Midcap Select TRI,,0.07,20,23-aug-2023
53793,ICICI Prudential S&P BSE Sensex ETF,S&P BSE SENSEX TRI,,0.04,20,23-aug-2023
53794,ICICI Prudential S&P BSE Sensex Index Fund,S&P BSE SENSEX TRI,0.06,0.06,20,23-aug-2023
53795,ICICI Prudential Silver ETF,LBMA AM fixing Prices (Silver),,0.7,20,23-aug-2023
53796,Invesco India Gold Exchange Traded Fund,Price of Gold,0.2,,42,23-aug-2023
53797,Invesco India Nifty 50 Exchange Traded Fund,Nifty 50 TRI,0.06,,42,23-aug-2023
53798,Invesco India Nifty G-sec Jul 2027 Index Fund,Nifty G-Sec Jul 2027 Index,0.13,0.13,42,23-aug-2023
53799,Invesco India Nifty G-sec Sep 2032 Index Fund,Nifty G-Sec Sep 2032 Index,0.2,0.2,42,23-aug-2023
53800,Kotak Gold ETF,Prices of Gold,0.3,,17,23-aug-2023
53801,Kotak Nifty 100 Low Volatility 30 ETF,Nifty 100 Low Volatility 30 TRI,0.07,,17,23-aug-2023
53802,Kotak Nifty 1D Rate Liquid ETF,Nifty 1D Rate Index,0.13,,17,23-aug-2023
53803,Kotak Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Index TRI,0.79,0.8,17,23-aug-2023
53804,Kotak Nifty 50 ETF,Nifty 50 TRI,0.07,,17,23-aug-2023
53805,Kotak Nifty 50 Index Fund,Nifty 50 TRI,0.1,0.1,17,23-aug-2023
53806,Kotak Nifty 50 Value 20 ETF,Nifty 50 Value 20 TRI,0.05,,17,23-aug-2023
53807,Kotak Nifty Alpha 50 ETF,Nifty Alpha 50 TRI,0.66,,17,23-aug-2023
53808,Kotak Nifty Bank ETF,Nifty Bank TRI,0.06,,17,23-aug-2023
53809,Kotak Nifty Financial Services Ex-Bank Index Fund,Nifty Financial Services Ex-Banks TRI,0.63,0.61,17,23-aug-2023
53810,Kotak NIFTY India Consumption ETF,Nifty India Consumption TRI,0.05,,17,23-aug-2023
53811,Kotak Nifty IT ETF,Nifty IT TRI,0.19,,17,23-aug-2023
53812,Kotak Nifty Midcap 50 ETF,Nifty Midcap 50 TRI,0.26,,17,23-aug-2023
53813,Kotak Nifty MNC ETF,Nifty MNC TRI,0.07,,17,23-aug-2023
53814,Kotak Nifty Next 50 Index Fund,Nifty Next 50 TRI,0.38,0.38,17,23-aug-2023
53815,Kotak Nifty PSU Bank ETF,Nifty PSU Bank TRI,0.1,,17,23-aug-2023
53816,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2027 Top 12 Equal Weight Index,1.2,1.2,17,23-aug-2023
53817,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,Nifty SDL Apr 2032 Top 12 Equal Weight Index,1.95,1.94,17,23-aug-2023
53818,Kotak Nifty SDL Jul 2026 Index Fund,Nifty SDL Jul 2026 Index,1.02,1.02,17,23-aug-2023
53819,Kotak Nifty SDL Jul 2028 Index Fund,Nifty SDL Jul 2028 Index,1.52,1.52,17,23-aug-2023
53820,Kotak Nifty SDL Jul 2033 Index Fund,Nifty SDL Jul 2033 Index,1.45,1.46,17,23-aug-2023
53821,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60 - 40 Index Fund,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60 - 40 Index Fund,1.1,1.09,17,23-aug-2023
53822,Kotak Nifty Smallcap 50 Index Fund,Nifty Smallcap 50 TRI,0.95,0.96,17,23-aug-2023
53823,Kotak S&P BSE Sensex ETF,S&P BSE Sensex TRI,0.08,,17,23-aug-2023
53824,Kotak Silver ETF,LMBA  Price of Silver,0.99,,17,23-aug-2023
53825,LIC MF Gold Exchange Traded Fund,Domestic Price Of Gold,0.13,,18,23-aug-2023
53826,LIC MF Nifty 100 ETF,Nifty 100 TRI,0.09,,18,23-aug-2023
53827,LIC MF Nifty 50 ETF,Nifty 50 TRI,0.1,,18,23-aug-2023
53828,LIC MF Nifty 50 Index Fund,Nifty 50 TRI,0.14,,18,23-aug-2023
53829,LIC MF Nifty 8-13 yr G-Sec ETF,Nifty 8-13 yr G-Sec Index,0.31,,18,23-aug-2023
53830,LIC MF Nifty Next 50 Index fund,Nifty Next 50 TRI,0.22,,18,23-aug-2023
53831,LIC MF S & P BSE Sensex ETF,S&P BSE Sensex TRI,0.08,,18,23-aug-2023
53832,LIC MF S & P BSE Sensex Index Fund,S&P BSE Sensex TRI,0.18,,18,23-aug-2023
53833,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund,CRISIL IBX Gilt Index - April 2033,0.27,0.27,45,23-aug-2023
53834,Mirae Asset Gold ETF,Domestic Price of Physical Gold,0.37,,45,23-aug-2023
53835,Mirae Asset Hang Seng TECH ETF,Hang Seng Tech Index - TRI(INR),0.26,,45,23-aug-2023
53836,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Nifty 100 ESG Sector Leaders Index - TRI,0.08,,45,23-aug-2023
53837,Mirae Asset Nifty 100 Low Volatility 30 ETF,Nifty100 Low Volatility 30 Index - TRI,0.08,,45,23-aug-2023
53838,Mirae Asset Nifty 50 ETF (MAN50ETF),Nifty 50 Index - TRI,0.04,,45,23-aug-2023
53839,Mirae Asset Nifty 8-13 yr G-Sec ETF,Nifty 8-13 yr G-Sec,0.1,,45,23-aug-2023
53840,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty AAA PSU Bond + SDL Apr 26 50:50 Index Fund,0.71,0.71,45,23-aug-2023
53841,Mirae Asset Nifty Bank ETF,Nifty Bank Index - TRI,0.01,,45,23-aug-2023
53842,Mirae Asset Nifty Financial Services ETF,Nifty Financial Service Index - TRI,0.11,,45,23-aug-2023
53843,Mirae Asset Nifty India Manufacturing ETF,Nifty India Manufacturing Index - TRI,0.03,,45,23-aug-2023
53844,Mirae Asset Nifty Midcap 150 ETF,Nifty Midcap 150 Index - TRI,0.06,,45,23-aug-2023
53845,Mirae Asset Nifty Next 50 ETF (MANXT50ETF),Nifty Next 50 Index - TRI,0.13,,45,23-aug-2023
53846,Mirae Asset Nifty SDL Jun 2027 Index Fund,Nifty SDL Jun 2027 Index,1.35,1.35,45,23-aug-2023
53847,Mirae Asset Nifty SDL June 2028 Index Fund,Nifty SDL June 2028 Index,1.37,1.37,45,23-aug-2023
53848,Mirae Asset NYSE FANG+ ETF,NYSE FANG+ TRI (INR),0.06,,45,23-aug-2023
53849,Mirae Asset S&P 500 Top 50 ETF,S&P 500 Top 50 TRI (INR),0.12,,45,23-aug-2023
53850,Mirae Asset Silver ETF,Domestic Price of Physical Silver,0.74,,45,23-aug-2023
53851,Motilal Oswal MSCI EAFE Top 100 Select Index Fund,MSCI EAFE Top 100 Select Index,17.24,17.24,55,23-aug-2023
53852,Motilal Oswal NASDAQ 100 ETF,Nasdaq 100 Total Return Index,0.13,,55,23-aug-2023
53853,Motilal Oswal Nasdaq Q50 ETF,NASDAQ Q-50 Total Return Index,0.42,,55,23-aug-2023
53854,Motilal Oswal Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.17,,55,23-aug-2023
53855,Motilal Oswal Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.28,0.28,55,23-aug-2023
53856,Motilal Oswal Nifty 5 year Benchmark G-Sec ETF,Nifty 5yr Benchmark G-Sec Index,0.1,,55,23-aug-2023
53857,Motilal Oswal Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,55,23-aug-2023
53858,Motilal Oswal Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.05,0.05,55,23-aug-2023
53859,Motilal Oswal Nifty 500 Index Fund,NIFTY 500 Total Return Index,0.05,0.04,55,23-aug-2023
53860,Motilal Oswal Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.11,0.1,55,23-aug-2023
53861,Motilal Oswal Nifty G-sec May 2029 Index Fund,Nifty G-sec May 2029 Index,0.45,0.44,55,23-aug-2023
53862,Motilal Oswal Nifty Microcap 250 Index Fund,Nifty Microcap 250 Total Return Index,0.09,0.08,55,23-aug-2023
53863,Motilal Oswal Nifty Midcap 100 ETF,NIFTY Midcap 100 Total Return Index,0.38,,55,23-aug-2023
53864,Motilal Oswal Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.15,0.15,55,23-aug-2023
53865,Motilal Oswal Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.05,0.04,55,23-aug-2023
53866,Motilal Oswal Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.14,0.13,55,23-aug-2023
53867,Motilal Oswal S&P 500 Index Fund,S&P 500 Total Return Index,0.14,0.14,55,23-aug-2023
53868,Motilal Oswal S&P BSE Enhanced Value ETF,S&P BSE Enhanced Value Total Return Index,0.22,,55,23-aug-2023
53869,Motilal Oswal S&P BSE Enhanced Value Index Fund,S&P BSE Enhanced Value Total Return Index,0.24,0.24,55,23-aug-2023
53870,Motilal Oswal S&P BSE Financials ex Bank 30 Index Fund,S&P BSE Financials ex Bank 30 Total Return Index,0.21,0.21,55,23-aug-2023
53871,Motilal Oswal S&P BSE Healthcare ETF,S&P BSE Healthcare Total Return Index,0.08,,55,23-aug-2023
53872,Motilal Oswal S&P BSE Low Volatility ETF,S&P BSE Low Volatility Total Return Index,0.23,,55,23-aug-2023
53873,Motilal Oswal S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,0.3,0.29,55,23-aug-2023
53874,Motilal Oswal S&P BSE Quality ETF,S&P BSE Quality Total Return Index,0.22,,55,23-aug-2023
53875,Motilal Oswal S&P BSE Quality Index Fund,S&P BSE Quality Total Return Index,0.28,0.28,55,23-aug-2023
53876,Navi ELSS Tax Saver Nifty 50 Index Fund,Nifty 50 Index TRI,0.22,0.2,54,23-aug-2023
53877,Navi Nifty 50 Index Fund,Nifty 50 Index TRI,0.05,0.05,54,23-aug-2023
53878,Navi Nifty Bank Index Fund,Nifty Bank Index TRI,0.07,0.07,54,23-aug-2023
53879,Navi Nifty India Manufacturing Index Fund,Nify India Manufacturing TRI,0.09,0.08,54,23-aug-2023
53880,Navi Nifty Midcap 150 Index Fund,Nify Midcap 150 Index TRI,0.24,0.23,54,23-aug-2023
53881,Navi Nifty Next 50 Index Fund,Nifty Next 50 Index TRI,0.26,0.25,54,23-aug-2023
53882,Nippon India ETF Gold BeES,Domestic Price of Gold,0.15,,21,23-aug-2023
53883,Nippon India ETF Hang Seng BeES,Hang Seng TRI,0.26,,21,23-aug-2023
53884,Nippon India ETF Nifty 100,Nifty 100 TRI,0.05,,21,23-aug-2023
53885,Nippon India ETF Nifty 1D Rate Liquid BeES,Nifty 1D Rate Index,0.03,,21,23-aug-2023
53886,Nippon India ETF Nifty 5 yr Benchmark G-Sec,Nifty 5 yr Benchmark G-Sec Index,0.07,,21,23-aug-2023
53887,Nippon India ETF Nifty 50 BeES,Nifty 50 TRI,0.04,,21,23-aug-2023
53888,Nippon India ETF Nifty 50 Shariah BeES,Nifty50 Shariah TRI,0.09,,21,23-aug-2023
53889,Nippon India ETF Nifty 50 Value 20,Nifty50 Value20 TRI,0.06,,21,23-aug-2023
53890,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,NIFTY 8-13 yr G-Sec Index,0.27,,21,23-aug-2023
53891,Nippon India ETF Nifty Bank BeES,Nifty Bank TRI,0.03,,21,23-aug-2023
53892,Nippon India ETF Nifty CPSE Bond Plus SDL Sep2024 50:50,Nifty CPSE Bond Plus SDL Sep 2024 50:50 Index,0.44,,21,23-aug-2023
53893,Nippon India ETF Nifty Dividend Opportunities 50,Nifty Dividend Opportunities 50 TRI,0.1,,21,23-aug-2023
53894,Nippon India ETF Nifty India Consumption,Nifty India Consumption TRI,0.05,,21,23-aug-2023
53895,Nippon India ETF Nifty Infrastructure BeES,Nifty Infrastructure TRI,0.08,,21,23-aug-2023
53896,Nippon India ETF Nifty IT,Nifty IT TRI,0.12,,21,23-aug-2023
53897,Nippon India ETF Nifty Midcap 150,Nifty Midcap 150 TRI,0.08,,21,23-aug-2023
53898,Nippon India ETF Nifty Next 50 Junior BeES,Nifty Next 50 TRI,0.06,,21,23-aug-2023
53899,Nippon India ETF Nifty PSU Bank BeES,Nifty PSU Bank TRI,0.08,,21,23-aug-2023
53900,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Nifty SDL Apr 2026 Top 20 Equal Weight Index,0.88,,21,23-aug-2023
53901,Nippon India ETF S&P BSE Sensex,S&P BSE Sensex TRI,0.04,,21,23-aug-2023
53902,Nippon India ETF S&P BSE Sensex Next 50,S&P BSE Sensex Next 50 TRI,0.15,,21,23-aug-2023
53903,Nippon India Index Fund - Nifty 50 Plan,Nifty 50 TRI,0.05,0.05,21,23-aug-2023
53904,Nippon India Index Fund - S&P BSE Sensex Plan,S&P BSE Sensex TRI,0.06,0.05,21,23-aug-2023
53905,Nippon India Nifty 50 Value 20 Index Fund,Nifty 50 Value 20 TRI,0.07,0.06,21,23-aug-2023
53906,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,Nifty AAA CPSE Bond Plus SDL Apr 2027 60:40 Index,0.72,0.72,21,23-aug-2023
53907,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund,Nifty AAA PSU Bond Plus SDL Sep 2026 50:50 Index,0.76,0.76,21,23-aug-2023
53908,Nippon India Nifty Alpha Low Volatility30IndexFund,Nifty Alpha Low Volatility 30 TRI,0.13,0.12,21,23-aug-2023
53909,Nippon India Nifty Auto ETF,Nifty Auto TRI,0.05,,21,23-aug-2023
53910,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund,Nifty G-Sec Jun 2036 Index,0.35,0.35,21,23-aug-2023
53911,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund,Nifty G-Sec Oct 2028 Index,0.69,0.69,21,23-aug-2023
53912,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund,Nifty G-Sec Sep 2027 Index,0.12,0.12,21,23-aug-2023
53913,Nippon India Nifty Midcap 150 Index Fund,Nifty Midcap 150 TRI,0.1,0.09,21,23-aug-2023
53914,Nippon India Nifty Pharma ETF,Nifty Pharma TRI,0.02,,21,23-aug-2023
53915,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund,Nifty SDL Plus G-Sec Jun 2028 70:30 Index,1.02,1.02,21,23-aug-2023
53916,Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund,Nifty SDL Plus G-Sec Jun 2029 70:30 Index,1.02,1.03,21,23-aug-2023
53917,Nippon India Nifty Smallcap 250 Index Fund,Nifty Smallcap 250 TRI,0.09,0.08,21,23-aug-2023
53918,Nippon India Silver ETF,Domestic price of Silver (based on LBMA Silver daily spot fixing price),0.66,,21,23-aug-2023
53919,PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund,CRISIL IBX Gilt Index - April 2028,0.34,0.34,58,23-aug-2023
53920,Quantum Gold Fund,Domestic Price of Gold,,0.17,41,23-aug-2023
53921,Quantum Nifty 50 ETF,Nifty 50 TRI,,0.05,41,23-aug-2023
53922,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,Nifty CPSE Bond Plus SDL Sep 2026 50:50 Index,0.74,0.74,22,23-aug-2023
53923,SBI CRISIL IBX Gilt Index - April 2029 Fund,CRISIL IBX Gilt Index - April 2029,0.36,0.36,22,23-aug-2023
53924,SBI CRISIL IBX Gilt Index - June 2036 Fund,CRISIL IBX Gilt Index - June 2036,0.73,0.73,22,23-aug-2023
53925,SBI CRISIL IBX SDL Index - September 2027 Fund,CRISIL IBX SDL Index - September 2027,0.75,0.75,22,23-aug-2023
53926,SBI Gold ETF,GOLD,0.19,0.19,22,23-aug-2023
53927,SBI Nifty 10 yr Benchmark G-Sec ETF,NIFTY 10 YR BENCHMARK G-SEC,0.07,0.07,22,23-aug-2023
53928,SBI Nifty 200 Quality 30 ETF,NIFTY200 QUALITY 30,0.04,0.04,22,23-aug-2023
53929,SBI Nifty 50 ETF,NIFTY 50,0.04,0.04,22,23-aug-2023
53930,SBI Nifty Bank ETF,NIFTY BANK,0.03,0.03,22,23-aug-2023
53931,SBI Nifty Consumption ETF,NIFTY INDIA CONSUMPTION,0.02,0.02,22,23-aug-2023
53932,SBI NIFTY INDEX FUND,NIFTY 50,0.05,0.05,22,23-aug-2023
53933,SBI Nifty IT ETF,NIFTY IT,0.05,0.05,22,23-aug-2023
53934,SBI Nifty Midcap 150 Index Fund,NIFTY MIDCAP 150,0.09,0.07,22,23-aug-2023
53935,SBI Nifty Next 50 ETF,NIFTY NEXT 50,0.07,0.07,22,23-aug-2023
53936,SBI Nifty Next 50 Index Fund,NIFTY NEXT 50,0.07,0.07,22,23-aug-2023
53937,SBI Nifty Private Bank ETF,NIFTY PRIVATE BANK,0.05,0.05,22,23-aug-2023
53938,SBI Nifty Smallcap 250 Index Fund,NIFTY SMALLCAP 250,0.07,0.06,22,23-aug-2023
53939,SBI S&P BSE 100 ETF,S&P BSE 100 (TR),0.03,0.03,22,23-aug-2023
53940,SBI S&P BSE Sensex ETF,S&P BSE SENSEX (TR),0.04,0.04,22,23-aug-2023
53941,SBI S&P BSE Sensex Next 50 ETF,S&P BSE SENSEX Next 50 TR,0.05,0.05,22,23-aug-2023
53942,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund),Nifty 100 Equal Weighted TRI,0.47,0.47,33,23-aug-2023
53943,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND,CRISIL-IBX Gilt Index  April 2026-TRI,0.22,0.24,25,23-aug-2023
53944,Tata Nifty 50 Exchange Traded Fund,Nifty 50 TRI,0.08,,25,23-aug-2023
53945,Tata Nifty 50 Index Fund,Nifty 50 TRI,0.08,0.08,25,23-aug-2023
53946,Tata Nifty G-Sec Dec 2026 Index Fund,Nifty G-Sec Dec 2026 Index (TRI),0.46,0.48,25,23-aug-2023
53947,Tata Nifty G-Sec Dec 2029 Index Fund,Nifty G-Sec Dec 2029 Index (TRI),0.31,0.32,25,23-aug-2023
53948,Tata Nifty India Digital Exchange Traded Fund,Nifty India Digital TRI,0.37,,25,23-aug-2023
53949,Tata Nifty Midcap 150 Momentum 50 Index Fund,Nifty Midcap150 Momentum 50 TRI,1.17,1.21,25,23-aug-2023
53950,Tata Nifty Private Bank Exchange Traded Fund,Nifty Private Bank TRI,0.19,,25,23-aug-2023
53951,Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60 40 Index Fund,Nifty SDL Plus AAA PSU Bond Dec 2027 60: 40 Index,1.1,1.1,25,23-aug-2023
53952,Tata S&P BSE Sensex Index Fund,S&P BSE Sensex TRI,0.12,0.12,25,23-aug-2023
53953,Taurus Nifty 50 Index Fund,Nifty 50 Index,0.43,0.38,26,23-aug-2023
