,Scheme_Name,Benchmark,RegularPercent,DirectPercent,mfId,date
25766,Navi Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.04,0.04,54,25-nov-2022
25767,Navi Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.12,0.11,54,25-nov-2022
25768,Navi Nifty India Manufacturing Index Fund,Nifty India Manufacturing Total Return Index,0.12,0.11,54,25-nov-2022
25769,Navi Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.3,0.3,54,25-nov-2022
25770,Navi Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.35,0.35,54,25-nov-2022
25771,Nippon India ETF Gold BeES,Domestic Price of Gold Index,0.18,,21,25-nov-2022
25772,Nippon India ETF Hang Seng BeES,Hang Seng Total Return Index,0.35,,21,25-nov-2022
25773,Nippon India ETF Nifty 100,NIFTY 100 Total Return Index,0.05,,21,25-nov-2022
25774,Nippon India ETF Nifty 1D Rate Liquid BeES,NIFTY 1D Rate Index,0.03,,21,25-nov-2022
25775,Nippon India ETF Nifty 5 yr Benchmark G-Sec,Nifty 5yr Benchmark G-Sec Index,0.33,,21,25-nov-2022
25776,Nippon India ETF Nifty 50 BeES,NIFTY 50 Total Return Index,0.03,,21,25-nov-2022
25777,Nippon India ETF Nifty 50 Shariah BeES,NIFTY 50 Shariah Total Return Index,0.14,,21,25-nov-2022
25778,Nippon India ETF Nifty 50 Value 20,NIFTY 50 Value 20 Total Return Index,0.11,,21,25-nov-2022
25779,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,NIFTY 8-13 yr G-Sec Index,0.51,,21,25-nov-2022
25780,Nippon India ETF Nifty Bank BeES,NIFTY Bank Total Return Index,0.04,,21,25-nov-2022
25781,Nippon India ETF Nifty CPSE Bond Plus SDL Sep 2024 50:50,Nifty CPSE Bond Plus SDL Sep 2024 50:50 Index,0.67,,21,25-nov-2022
25782,Nippon India ETF Nifty Dividend Opportunities 50,NIFTY Dividend Opportunities 50 Total Return Index,0.19,,21,25-nov-2022
25783,Nippon India ETF Nifty India Consumption,NIFTY India Consumption Total Return Index,0.07,,21,25-nov-2022
25784,Nippon India ETF Nifty Infrastructure BeES,NIFTY Infrastructure Total Return Index,0.15,,21,25-nov-2022
25785,Nippon India ETF Nifty IT,NIFTY IT Total Return Index,0.12,,21,25-nov-2022
25786,Nippon India ETF Nifty Midcap 150,NIFTY Midcap 150 Total Return Index,0.11,,21,25-nov-2022
25787,Nippon India ETF Nifty Next 50 Junior BeES,NIFTY Next 50 Total Return Index,0.08,,21,25-nov-2022
25788,Nippon India ETF Nifty PSU Bank BeES,NIFTY PSU Bank Total Return Index,0.13,,21,25-nov-2022
25789,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,Nifty SDL Apr 2026 Top 20 Equal Weight Index,1.55,,21,25-nov-2022
25790,Nippon India ETF S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.05,,21,25-nov-2022
25791,Nippon India ETF S&P BSE Sensex Next 50,S&P BSE Sensex Next 50 Total Return Index,0.18,,21,25-nov-2022
25792,Nippon India Index Nifty 50,NIFTY 50 Total Return Index,0.06,0.04,21,25-nov-2022
25793,Nippon India Index S&P BSE Sensex,S&P BSE Sensex Total Return Index,0.07,0.07,21,25-nov-2022
25794,Nippon India Nifty 50 Value 20 Index Fund,NIFTY 50 Value 20 Total Return Index,0.13,0.12,21,25-nov-2022
25795,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,Nifty AAA CPSE Bond Plus SDL Apr 2027 60:40 Index,1.22,1.21,21,25-nov-2022
25796,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund,Nifty AAA PSU Bond Plus SDL Sep 2026 50:50 Index,1.46,1.46,21,25-nov-2022
25797,Nippon India Nifty Alpha Low Volatility 30 Index Fund,Nifty Alpha Low-Volatility 30 Total Return Index,0.19,0.18,21,25-nov-2022
25798,Nippon India Nifty Auto ETF,NIFTY Auto Total Return Index,0.13,,21,25-nov-2022
25799,Nippon India Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.14,0.14,21,25-nov-2022
25800,Nippon India Nifty Pharma ETF,NIFTY Pharma Total Return Index,0.05,,21,25-nov-2022
25801,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund,Nifty SDL Plus G-Sec Jun 2028 70:30 Index,0.0,0.0,21,25-nov-2022
25802,Nippon India Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.22,0.22,21,25-nov-2022
25803,Nippon India Silver ETF,Domestic Price of Silver Index,0.86,,21,25-nov-2022
25804,Quantum Gold Fund,Domestic Price of Gold,4.51,,41,25-nov-2022
25805,Quantum Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,41,25-nov-2022
25806,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,Nifty CPSE Bond Plus SDL Sep 2026 50:50 Index,1.25,1.25,22,25-nov-2022
25807,SBI CRISIL IBX Gilt Index - April 2029 Fund,CRISIL IBX Gilt Index - April 2029,0.61,0.61,22,25-nov-2022
25808,SBI CRISIL IBX Gilt Index - June 2036 Fund,CRISIL IBX Gilt Index - June 2036,0.98,0.98,22,25-nov-2022
25809,SBI CRISIL IBX SDL Index - September 2027 Fund,CRISIL IBX SDL Index - September 2027,0.96,0.96,22,25-nov-2022
25810,SBI Gold ETF,Domestic Price of Gold,0.37,,22,25-nov-2022
25811,SBI Nifty 10 yr Benchmark G-Sec ETF,NIFTY 10 yr Benchmark G-Sec Index,0.15,,22,25-nov-2022
25812,SBI Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.05,,22,25-nov-2022
25813,SBI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,22,25-nov-2022
25814,SBI Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,22,25-nov-2022
25815,SBI Nifty Consumption ETF,NIFTY India Consumption Total Return Index,0.05,,22,25-nov-2022
25816,SBI Nifty Index Fund,NIFTY 50 Total Return Index,0.03,0.03,22,25-nov-2022
25817,SBI Nifty IT ETF,NIFTY IT Total Return Index,0.06,,22,25-nov-2022
25818,SBI Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.05,0.04,22,25-nov-2022
25819,SBI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.08,,22,25-nov-2022
25820,SBI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.08,0.08,22,25-nov-2022
25821,SBI Nifty Private Bank ETF,Nifty Private Bank TRI,0.24,,22,25-nov-2022
25822,SBI Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.09,0.08,22,25-nov-2022
25823,SBI S&P BSE 100 ETF,S&P BSE 100 Total Return Index,0.04,,22,25-nov-2022
25824,SBI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,22,25-nov-2022
25825,SBI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.09,,22,25-nov-2022
25826,Sundaram Nifty 100 Equal Weight Fund,NIFTY 100 Equal Weighted Total Return Index,0.62,0.62,33,25-nov-2022
25827,Tata CRISIL-IBX Gilt Index - April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.32,0.32,25,25-nov-2022
25828,Tata Nifty 50 ETF,NIFTY 50 Total Return Index,0.11,,25,25-nov-2022
25829,Tata Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.12,0.12,25,25-nov-2022
25830,Tata Nifty India Digital ETF,Nifty India Digital Total Return Index,1.17,,25,25-nov-2022
25831,Tata Nifty Midcap 150 Momentum 50 Index Fund,NIFTY Midcap 150 Momentum 50 Total Return Index,0.41,0.38,25,25-nov-2022
25832,Tata Nifty Private Bank ETF,Nifty Private Bank TRI,0.25,,25,25-nov-2022
25833,Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund,Nifty SDL Plus AAA PSU Bond Dec 2027 60: 40 Index,1.82,1.82,25,25-nov-2022
25834,Tata S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.15,0.15,25,25-nov-2022
25835,Taurus Nifty 50 Index,NIFTY 50 Total Return Index,0.77,0.77,26,25-nov-2022
25836,UTI Gold ETF,Domestic Price of Gold,0.27,,28,25-nov-2022
25837,UTI Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,28,25-nov-2022
25838,UTI Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.03,0.03,28,25-nov-2022
25839,UTI Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,28,25-nov-2022
25840,UTI Nifty Midcap 150 Quality 50 Index Fund,NIFTY Midcap150 Quality 50 Total Return Index,0.08,0.08,28,25-nov-2022
25841,UTI Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.07,,28,25-nov-2022
25842,UTI Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.09,0.09,28,25-nov-2022
25843,UTI Nifty200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.16,0.16,28,25-nov-2022
25844,UTI S&P BSE Low Volatility Index Fund,S&P BSE Low Volatility Total Return Index,0.06,0.06,28,25-nov-2022
25845,UTI S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,28,25-nov-2022
25846,UTI S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.15,0.15,28,25-nov-2022
25847,UTI S&P BSE Sensex Next 50 ETF,S&P BSE Sensex Next 50 Total Return Index,0.09,,28,25-nov-2022
25848,Aditya Birla Sun Life CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,1.63,1.63,3,28-nov-2022
25849,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU - Apr 2025 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2025,0.5,0.5,3,28-nov-2022
25850,Aditya Birla Sun Life CRISIL IBX 60:40 SDL + AAA PSU Apr 2027 Index Fund,CRISIL IBX 60:40 SDL + AAA PSU Index - April 2027,0.76,0.76,3,28-nov-2022
25851,Aditya Birla Sun Life CRISIL IBX AAA Jun 2023 Index Fund,CRISIL IBX AAA Index - June 2023,0.22,0.22,3,28-nov-2022
25852,Aditya Birla Sun Life CRISIL IBX Gilt - April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.32,0.32,3,28-nov-2022
25853,Aditya Birla Sun Life CRISIL IBX Gilt Apr 2029 Index Fund,CRISIL IBX Gilt Index - April 2029,0.56,0.56,3,28-nov-2022
25854,Aditya Birla Sun Life Gold ETF,Domestic Price of Gold,0.26,,3,28-nov-2022
25855,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.03,,3,28-nov-2022
25856,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,NIFTY 200 Quality 30 Total Return Index,0.06,,3,28-nov-2022
25857,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.14,0.14,3,28-nov-2022
25858,Aditya Birla Sun Life Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,3,28-nov-2022
25859,Aditya Birla Sun Life Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,3,28-nov-2022
25860,Aditya Birla Sun Life Nifty Bank ETF,NIFTY Bank Total Return Index,0.07,,3,28-nov-2022
25861,Aditya Birla Sun Life Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.02,,3,28-nov-2022
25862,Aditya Birla Sun Life Nifty IT ETF,NIFTY IT Total Return Index,0.1,,3,28-nov-2022
25863,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.14,0.14,3,28-nov-2022
25864,Aditya Birla Sun Life Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.08,,3,28-nov-2022
25865,Aditya Birla Sun Life Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.24,0.24,3,28-nov-2022
25866,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Nifty SDL Apr 2027 Index,1.42,1.42,3,28-nov-2022
25867,Aditya Birla Sun Life Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund,Nifty SDL Plus PSU Bond Sep 2026 60:40 Index,1.22,1.22,3,28-nov-2022
25868,Aditya Birla Sun Life Nifty SDL Sep 2025 Index Fund,Nifty SDL Sep 2025 Index,1.41,1.41,3,28-nov-2022
25869,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.15,0.15,3,28-nov-2022
25870,Aditya Birla Sun Life S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.04,,3,28-nov-2022
25871,Aditya Birla Sun Life Silver ETF,Domestic Price of Silver,1.94,,3,28-nov-2022
25872,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund,CRISIL IBX 70:30 CPSE Plus SDL - April 2025,0.51,0.51,53,28-nov-2022
25873,Axis CRISIL IBX SDL May 2027 Index Fund,CRISIL IBX SDL Index - May 2027,1.1,1.1,53,28-nov-2022
25874,Axis Gold ETF,Domestic Price of Gold,0.42,,53,28-nov-2022
25875,Axis Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.18,0.18,53,28-nov-2022
25876,Axis Nifty 50 ETF,NIFTY 50 Total Return Index,0.04,,53,28-nov-2022
25877,Axis Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.39,0.39,53,28-nov-2022
25878,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,0.99,,53,28-nov-2022
25879,Axis NIFTY Bank ETF,NIFTY Bank Total Return Index,0.1,,53,28-nov-2022
25880,Axis NIFTY Healthcare ETF,NIFTY Healthcare Total Return Index.,0.06,,53,28-nov-2022
25881,Axis NIFTY India Consumption ETF,NIFTY India Consumption Total Return Index,0.08,,53,28-nov-2022
25882,Axis NIFTY IT ETF,NIFTY IT Total Return Index,0.1,,53,28-nov-2022
25883,Axis Nifty Midcap 50 Index Fund,NIFTY Midcap 50 Total Return Index,1.69,1.69,53,28-nov-2022
25884,Axis Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.49,0.49,53,28-nov-2022
25885,Axis Nifty SDL September 2026 Debt Index Fund,Nifty SDL Sep 2026 Index,0.8,0.8,53,28-nov-2022
25886,Axis Nifty Smallcap 50 Index Fund,NIFTY Smallcap 50 Total Return Index,0.67,0.67,53,28-nov-2022
25887,Axis Silver ETF,Domestic Price of Silver,1.18,,53,28-nov-2022
25888,BHARAT 22 ETF,S&P BSE Bharat 22 Total Return Index,0.15,,20,28-nov-2022
25889,BHARAT Bond ETF - April 2023,NIFTY Bharat Bond Index Series - April 2023,0.41,,47,28-nov-2022
25890,BHARAT Bond ETF - April 2025,NIFTY Bharat Bond Index Series - April 2025,0.92,,47,28-nov-2022
25891,BHARAT Bond ETF - April 2030,NIFTY Bharat Bond Index Series - Apri 2030,1.89,,47,28-nov-2022
25892,BHARAT Bond ETF - April 2031,NIFTY Bharat Bond Index Series - Apri 2031,2.27,,47,28-nov-2022
25893,BHARAT Bond ETF - April 2032,Nifty BHARAT Bond Index - April 2032,2.61,,47,28-nov-2022
25894,CPSE ETF,NIFTY CPSE Total Return Index,0.22,,21,28-nov-2022
25895,DSP NIFTY 1D Rate Liquid ETF,NIFTY 1D Rate Index,0.06,,6,28-nov-2022
25896,DSP NIFTY 50 Equal Weight ETF,NIFTY 50 Equal Weight Total Return Index,0.06,,6,28-nov-2022
25897,DSP Nifty 50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.06,0.06,6,28-nov-2022
25898,DSP Nifty 50 ETF,NIFTY 50 Total Return Index,0.12,,6,28-nov-2022
25899,DSP Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.06,0.06,6,28-nov-2022
25900,DSP Nifty Midcap 150 Quality 50 ETF,NIFTY Midcap150 Quality 50 Total Return Index,0.13,,6,28-nov-2022
25901,DSP Nifty Midcap 150 Quality 50 Index Fund,NIFTY Midcap150 Quality 50 Total Return Index,0.05,0.05,6,28-nov-2022
25902,DSP Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.13,0.13,6,28-nov-2022
25903,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund,Nifty SDL Plus G-Sec Jun 2028 30:70 Index,0.91,0.91,6,28-nov-2022
25904,DSP Silver ETF,Domestic Price of Silver,3.63,,6,28-nov-2022
25905,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2037,1.24,1.24,47,28-nov-2022
25906,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - June 2027,0.44,0.45,47,28-nov-2022
25907,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - Sep 2028,1.25,1.24,47,28-nov-2022
25908,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund,CRISIL IBX 50:50 PSU Plus SDL Index - October 2025,0.6,0.6,47,28-nov-2022
25909,Edelweiss ETF - Nifty Bank,NIFTY Bank Total Return Index,0.14,,47,28-nov-2022
25910,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund,MSCI India Domestic & World Healthcare 45 Index,3.12,3.12,47,28-nov-2022
25911,Edelweiss Nifty 100 Quality 30 Index Fund,NIFTY 100 Quality 30 Total Return Index,0.31,0.31,47,28-nov-2022
25912,Edelweiss Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.48,0.48,47,28-nov-2022
25913,Edelweiss NIFTY Large Mid Cap 250 Index Fund,NIFTY Large Midcap 250 Total Return Index,0.24,0.24,47,28-nov-2022
25914,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund,Nifty PSU Bond Plus SDL Apr 2026 50:50 Index,1.25,1.25,47,28-nov-2022
25915,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index,Nifty PSU Bond Plus SDL Apr 2027 50:50 Index,1.6,1.6,47,28-nov-2022
25916,Franklin India NSE Nifty 50 Index,NIFTY 50 Total Return Index,0.25,0.25,27,28-nov-2022
25917,HDFC Gold Exchange Traded Fund.,Domestic Price of Gold,0.29,0.29,9,28-nov-2022
25918,HDFC Index Fund Nifty 50 Plan,NIFTY 50 Total Return Index,0.04,0.04,9,28-nov-2022
25919,HDFC Index S&P BSE Sensex Fund,S&P BSE Sensex Total Return Index,0.04,0.03,9,28-nov-2022
25920,HDFC NIFTY 100 Equal Weight Index Fund,NIFTY 100 Equal Weighted Total Return Index,0.28,0.28,9,28-nov-2022
25921,HDFC NIFTY 100 ETF,NIFTY 100 Total Return Index,0.21,,9,28-nov-2022
25922,HDFC Nifty 100 Index Fund,NIFTY 100 Total Return Index,0.32,0.32,9,28-nov-2022
25923,HDFC Nifty 50 ETF,NIFTY 50 Total Return Index,0.05,,9,28-nov-2022
25924,HDFC NIFTY Bank ETF,NIFTY Bank Total Return Index,0.06,,9,28-nov-2022
25925,HDFC Nifty G-sec Dec 2026 Index,Nifty G-sec Dec 2026 Index,0.32,0.3,9,28-nov-2022
25926,HDFC Nifty G-Sec July 2031 Index,Nifty G-Sec July 2031 Index,1.21,1.21,9,28-nov-2022
25927,HDFC NIFTY Growth Sectors 15 ETF,NIFTY Growth Sectors 15 Total Return Index,0.14,,9,28-nov-2022
25928,HDFC NIFTY IT ETF,NIFTY IT Total Return Index,0.05,,9,28-nov-2022
25929,HDFC NIFTY NEXT 50 ETF,NIFTY Next 50 Total Return Index,0.14,,9,28-nov-2022
25930,HDFC NIFTY Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.17,0.17,9,28-nov-2022
25931,HDFC NIFTY Private Bank ETF,Nifty Private Bank TRI,0.03,,9,28-nov-2022
25932,HDFC NIFTY100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.2,,9,28-nov-2022
25933,HDFC NIFTY100 Quality 30 ETF,NIFTY 100 Quality 30 Total Return Index,0.21,,9,28-nov-2022
25934,HDFC NIFTY200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,0.12,,9,28-nov-2022
25935,HDFC NIFTY50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.1,0.08,9,28-nov-2022
25936,HDFC NIFTY50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.15,,9,28-nov-2022
25937,HDFC S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.06,,9,28-nov-2022
25938,HDFC Silver ETF,Domestic Price of Physical Silver,0.98,0.98,9,28-nov-2022
25939,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,CRISIL IBX 50:50 Gilt Plus SDL Index - April 2028,0.73,0.73,37,28-nov-2022
25940,HSBC Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.09,0.09,37,28-nov-2022
25941,HSBC Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.17,0.17,37,28-nov-2022
25942,ICICI Prudential Gold ETF,Domestic Price of Gold,0.43,,20,28-nov-2022
25943,ICICI Prudential NASDAQ 100 Index Fund,Nasdaq 100 Total Return Index,48.01,48.01,20,28-nov-2022
25944,ICICI Prudential Nifty 100 ETF,NIFTY 100 Total Return Index,0.04,,20,28-nov-2022
25945,ICICI Prudential Nifty 100 Low Volatility 30 ETF,NIFTY 100 Low Volatility 30 Total Return Index,0.04,,20,28-nov-2022
25946,ICICI Prudential Nifty 200 Momentum 30 ETF,Nifty 200 Momentum 30 Total Return Index,1.41,,20,28-nov-2022
25947,ICICI Prudential Nifty 200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.35,0.35,20,28-nov-2022
25948,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,Nifty 5yr Benchmark G-Sec Index,0.28,,20,28-nov-2022
25949,ICICI Prudential Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,20,28-nov-2022
25950,ICICI Prudential Nifty 50 Index Fund,NIFTY 50 Total Return Index,0.08,0.08,20,28-nov-2022
25951,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Nifty Alpha Low-Volatility 30 Total Return Index,0.1,,20,28-nov-2022
25952,ICICI Prudential Nifty Auto ETF,NIFTY Auto Total Return Index,0.07,,20,28-nov-2022
25953,ICICI Prudential Nifty Auto Index Fund,NIFTY Auto Total Return Index,0.23,0.23,20,28-nov-2022
25954,ICICI Prudential Nifty Bank ETF,NIFTY Bank Total Return Index,0.04,,20,28-nov-2022
25955,ICICI Prudential Nifty Bank Index Fund,NIFTY Bank Total Return Index,0.59,0.59,20,28-nov-2022
25956,ICICI Prudential Nifty FMCG ETF,NIFTY FMCG Total Return Index,0.06,,20,28-nov-2022
25957,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund,Nifty G-sec Dec 2030 Index,2.02,2.02,20,28-nov-2022
25958,ICICI Prudential Nifty Healthcare ETF,NIFTY Healthcare Total Return Index.,0.04,,20,28-nov-2022
25959,ICICI Prudential Nifty India Consumption ETF,NIFTY India Consumption Total Return Index,0.09,,20,28-nov-2022
25960,ICICI Prudential Nifty Infrastructure ETF,NIFTY Infrastructure Total Return Index,21.86,,20,28-nov-2022
25961,ICICI Prudential Nifty IT ETF,NIFTY IT Total Return Index,0.06,,20,28-nov-2022
25962,ICICI Prudential Nifty IT Index Fund,NIFTY IT Total Return Index,0.59,0.6,20,28-nov-2022
25963,ICICI Prudential Nifty Midcap 150 ETF,NIFTY Midcap 150 Total Return Index,0.09,,20,28-nov-2022
25964,ICICI Prudential Nifty Midcap 150 Index Fund,NIFTY Midcap 150 Total Return Index,0.2,0.2,20,28-nov-2022
25965,ICICI Prudential Nifty Next 50 ETF,NIFTY Next 50 Total Return Index,0.08,,20,28-nov-2022
25966,ICICI Prudential Nifty Next 50 Index Fund,NIFTY Next 50 Total Return Index,0.09,0.09,20,28-nov-2022
25967,ICICI Prudential Nifty Private Bank ETF,Nifty Private Bank TRI,0.03,,20,28-nov-2022
25968,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,Nifty PSU Bond Plus SDL Sep 2027 40:60 Index,1.54,1.54,20,28-nov-2022
25969,ICICI Prudential Nifty SDL Dec 2028 Index Fund,Nifty SDL Dec 2028 Index,2.45,2.45,20,28-nov-2022
25970,ICICI Prudential Nifty SDL Sep 2027 Index Fund,Nifty SDL Sep 2027 Index,2.09,2.08,20,28-nov-2022
25971,ICICI Prudential Nifty Smallcap 250 Index Fund,NIFTY Smallcap 250 Total Return Index,0.26,0.17,20,28-nov-2022
25972,ICICI Prudential Nifty50 Equal Weight Index Fund,NIFTY 50 Equal Weight Total Return Index,0.21,0.21,20,28-nov-2022
25973,ICICI Prudential Nifty50 Value 20 ETF,NIFTY 50 Value 20 Total Return Index,0.06,,20,28-nov-2022
25974,ICICI Prudential S&P BSE 500 ETF,S&P BSE 500 Total Return Index,0.03,,20,28-nov-2022
25975,ICICI Prudential S&P BSE Liquid Rate ETF,S&P BSE Liquid Rate Index,0.28,,20,28-nov-2022
25976,ICICI Prudential S&P BSE Midcap Select ETF,S&P BSE Midcap Select Total Return Index,0.07,,20,28-nov-2022
25977,ICICI Prudential S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.03,,20,28-nov-2022
25978,ICICI Prudential S&P BSE Sensex Index Fund,S&P BSE Sensex Total Return Index,0.09,0.09,20,28-nov-2022
25979,ICICI Prudential Silver ETF,Domestic Price of Silver,1.28,,20,28-nov-2022
25980,IDFC CRISIL IBX 90:10 SDL Plus Gilt- November 2026 Index Fund,CRISIL IBX 90:10 SDL Plus Gilt Index - Nov 2026,0.51,0.51,48,28-nov-2022
25981,IDFC CRISIL IBX 90:10 SDL Plus Gilt-September 2027 Index Fund,CRISIL IBX 90:10 SDL Plus Gilt Index - Sep 2027,0.0,0.0,48,28-nov-2022
25982,IDFC Crisil IBX Gilt April 2026 Index Fund,CRISIL IBX Gilt Index - April 2026,0.34,0.34,48,28-nov-2022
25983,IDFC CRISIL IBX Gilt April 2028 Index Fund,CRISIL IBX Gilt April 2028 Index,0.46,0.46,48,28-nov-2022
25984,IDFC CRISIL IBX Gilt June 2027 Index Fund,CRISIL IBX Gilt June 2027 Index,0.24,0.24,48,28-nov-2022
25985,IDFC Nifty 100 Index Fund,NIFTY 100 Total Return Index,6.48,6.48,48,28-nov-2022
25986,IDFC Nifty 50 ETF,NIFTY 50 Total Return Index,0.2,,48,28-nov-2022
25987,IDFC Nifty 50 Index,NIFTY 50 Total Return Index,0.14,0.14,48,28-nov-2022
25988,IDFC Nifty100 Low Volatility 30 Index Fund,NIFTY 100 Low Volatility 30 Total Return Index,0.25,0.25,48,28-nov-2022
25989,IDFC Nifty200 Momentum 30 Index Fund,Nifty 200 Momentum 30 Total Return Index,0.26,0.26,48,28-nov-2022
25990,IDFC S&P BSE Sensex ETF,S&P BSE Sensex Total Return Index,0.24,,48,28-nov-2022
25991,Indiabulls Nifty 50 ETF,NIFTY 50 Total Return Index,0.1,,63,28-nov-2022
25992,Invesco India Gold ETF,Domestic Price of Gold,0.34,,42,28-nov-2022
25993,Invesco India Nifty 50 ETF,NIFTY 50 Total Return Index,0.03,,42,28-nov-2022
25994,Kotak Gold ETF,Domestic Price of Gold,0.43,,17,28-nov-2022
